Timestamp,User Question,Bot Answer,Frequency Count,BotAnsClean,Understood_Question
5/21/2025,ประกัน,ว่ายังไงนะคะ กรุณาลองพิมพ์ใหม่ค่ะ,1,ไม่เข้าใจข้อคำถาม,0
5/15/2025,ประกันอุบัติเหตุ,ว่ายังไงนะคะ กรุณาลองพิมพ์ใหม่ค่ะ,1,ไม่เข้าใจข้อคำถาม,0
4/17/2025,ปี 1,ว่ายังไงนะคะ กรุณาลองพิมพ์ใหม่ค่ะ,1,ไม่เข้าใจข้อคำถาม,0
3/1/2025,ปี 3 เทอม 1 ลงทะเบียนวันไหน,ว่ายังไงนะคะ กรุณาลองพิมพ์ใหม่ค่ะ,1,ไม่เข้าใจข้อคำถาม,0
3/26/2025,ปี 4 เทอม 1 ลงทะเบียนวันไหน,ว่ายังไงนะคะ กรุณาลองพิมพ์ใหม่ค่ะ,1,ไม่เข้าใจข้อคำถาม,0
3/20/2025,ปี5,ว่ายังไงนะคะ กรุณาลองพิมพ์ใหม่ค่ะ,1,ไม่เข้าใจข้อคำถาม,0
4/16/2025,ผ่อนผัน,ว่ายังไงนะคะ กรุณาลองพิมพ์ใหม่ค่ะ,1,ไม่เข้าใจข้อคำถาม,0
5/4/2025,ผ่อนผันทหารต้องทำยังไง,ว่ายังไงนะคะ กรุณาลองพิมพ์ใหม่ค่ะ,1,ไม่เข้าใจข้อคำถาม,0
3/16/2025,ผ่อนผันทหารทำยังไง,ว่ายังไงนะคะ กรุณาลองพิมพ์ใหม่ค่ะ,1,ไม่เข้าใจข้อคำถาม,0
5/29/2025,พานทอง,ว่ายังไงนะคะ กรุณาลองพิมพ์ใหม่ค่ะ,1,ไม่เข้าใจข้อคำถาม,0
4/13/2025,พิธีรับปริญญา,ว่ายังไงนะคะ กรุณาลองพิมพ์ใหม่ค่ะ,1,ไม่เข้าใจข้อคำถาม,0
5/13/2025,มีระบบจองห้องสมุดไหม,ว่ายังไงนะคะ กรุณาลองพิมพ์ใหม่ค่ะ,1,ไม่เข้าใจข้อคำถาม,0
4/19/2025,มึง,ว่ายังไงนะคะ กรุณาลองพิมพ์ใหม่ค่ะ,1,ไม่เข้าใจข้อคำถาม,0
3/9/2025,ยื่นขอผ่อนค่าเทอมยังไง,ว่ายังไงนะคะ กรุณาลองพิมพ์ใหม่ค่ะ,1,ไม่เข้าใจข้อคำถาม,0
5/20/2025,ระบบดีมาก,ว่ายังไงนะคะ กรุณาลองพิมพ์ใหม่ค่ะ,1,ไม่เข้าใจข้อคำถาม,0
5/22/2025,วง,ว่ายังไงนะคะ กรุณาลองพิมพ์ใหม่ค่ะ,1,ไม่เข้าใจข้อคำถาม,0
5/26/2025,สอบกลางภาค 1/2567 วันไหนบ้าง?,ว่ายังไงนะคะ กรุณาลองพิมพ์ใหม่ค่ะ,1,ไม่เข้าใจข้อคำถาม,0
5/31/2025,เอ๋อ,ว่ายังไงนะคะ กรุณาลองพิมพ์ใหม่ค่ะ,1,ไม่เข้าใจข้อคำถาม,0
3/8/2025,เเหม่ม,ว่ายังไงนะคะ กรุณาลองพิมพ์ใหม่ค่ะ,1,ไม่เข้าใจข้อคำถาม,0
5/22/2025,Summer,ว่ายังไงนะคะ กรุณาลองพิมพ์ใหม่ค่ะ,1,ไม่เข้าใจข้อคำถาม,0
3/8/2025,สมัครสมาชิก,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/29/2025,สมัครสมาชิก,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/24/2025,สมัครสมาชิก,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/21/2025,สมัครสมาชิก,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/4/2025,สมัครสมาชิก,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/7/2025,สมัครสมาชิก,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/25/2025,สมัครสมาชิก,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/29/2025,สมัครสมาชิก,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/18/2025,สมัครสมาชิก,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/23/2025,สมัครสมาชิก,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/21/2025,สมัครสมาชิก,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/16/2025,สมัครสมาชิก,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/24/2025,สมัครสมาชิก,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/17/2025,สมัครสมาชิก,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/30/2025,สมัครสมาชิก,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/30/2025,สมัครสมาชิก,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/24/2025,สมัครสมาชิก,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/22/2025,สมัครสมาชิก,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/20/2025,สมัครสมาชิก,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/24/2025,สมัครสมาชิก,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/14/2025,สมัครสมาชิก,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/22/2025,สมัครสมาชิก,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/25/2025,สมัครสมาชิก,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/26/2025,สมัครสมาชิก,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/30/2025,สมัครสมาชิก,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/18/2025,สมัครสมาชิก,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/15/2025,สมัครสมาชิก,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/3/2025,สมัครสมาชิก,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/25/2025,สมัครสมาชิก,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/6/2025,สมัครสมาชิก,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/17/2025,สมัครสมาชิก,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/1/2025,สมัครสมาชิก,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/30/2025,สมัครสมาชิก,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/19/2025,สมัครสมาชิก,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/22/2025,สมัครสมาชิก,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/15/2025,สมัครสมาชิก,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/23/2025,สมัครสมาชิก,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/2/2025,สมัครสมาชิก,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/17/2025,สมัครสมาชิก,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/27/2025,สมัครสมาชิก,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/6/2025,สมัครสมาชิก,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/11/2025,สมัครสมาชิก,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
